시도명,시군구명,행정동명,total,현재,5년후,10년후,15년후,20년후,현재_고령인구비율,5년후_고령인구비율,10년후_고령인구비율,15년후_고령인구비율,20년후_고령인구비율
서울특별시,강서구,화곡제8동,24385,6436,8204,10078,11944,13899,26.39,33.64,41.33,48.98,57.00
서울특별시,강서구,가양제1동,34155,5245,7204,9424,11521,13977,15.36,21.09,27.59,33.73,40.92
서울특별시,강서구,가양제2동,13892,5899,7013,7811,8430,9214,42.46,50.48,56.23,60.68,66.33
서울특별시,강서구,가양제3동,14906,5205,6364,7315,8154,9148,34.92,42.69,49.07,54.70,61.37
서울특별시,강서구,발산제1동,36210,7341,9813,13140,16719,20004,20.27,27.10,36.29,46.17,55.24
서울특별시,강서구,우장산동,42786,8768,11645,15475,19755,23773,20.49,27.22,36.17,46.17,55.56
서울특별시,강서구,공항동,30684,6485,8447,10601,12815,15733,21.13,27.53,34.55,41.76,51.27
서울특별시,강서구,방화제1동,42641,10048,13108,16364,19968,23791,23.56,30.74,38.38,46.83,55.79
서울특별시,강서구,방화제2동,23240,6993,8684,10440,12071,13672,30.09,37.37,44.92,51.94,58.83
서울특별시,강서구,방화제3동,22651,7509,9212,10929,12487,14241,33.15,40.67,48.25,55.13,62.87
서울특별시,구로구,신도림동,36022,7101,9475,12214,15360,18814,19.71,26.30,33.91,42.64,52.23
서울특별시,구로구,구로제1동,20799,4278,5670,7253,8928,10855,20.57,27.26,34.87,42.93,52.19
서울특별시,구로구,구로제2동,23656,7887,10087,12442,14244,15629,33.34,42.64,52.60,60.21,66.07
서울특별시,구로구,구로제3동,23573,4915,6347,8023,9922,11946,20.85,26.92,34.03,42.09,50.68
서울특별시,구로구,구로제4동,19581,6228,7941,9609,10986,12247,31.81,40.55,49.07,56.11,62.55
서울특별시,구로구,구로제5동,29465,6988,9184,11458,13389,15487,23.72,31.17,38.89,45.44,52.56
서울특별시,구로구,가리봉동,9055,2843,3723,4556,5121,5565,31.40,41.12,50.31,56.55,61.46
서울특별시,구로구,고척제1동,22081,6289,8119,10051,11803,13273,28.48,36.77,45.52,53.45,60.11
서울특별시,구로구,고척제2동,26540,7629,9894,12321,14464,16381,28.75,37.28,46.42,54.50,61.72
서울특별시,구로구,개봉제1동,33658,9484,12272,15121,17482,19930,28.18,36.46,44.93,51.94,59.21
서울특별시,구로구,개봉제2동,30723,9378,11715,14196,16516,18842,30.52,38.13,46.21,53.76,61.33
서울특별시,구로구,개봉제3동,20239,6302,7964,9680,11228,12756,31.14,39.35,47.83,55.48,63.03
서울특별시,구로구,오류제1동,22473,5681,7142,8708,10213,11802,25.28,31.78,38.75,45.45,52.52
서울특별시,구로구,오류제2동,38353,10061,12710,15880,19066,22325,26.23,33.14,41.40,49.71,58.21
서울특별시,구로구,수궁동,23358,6542,8477,10467,12293,14084,28.01,36.29,44.81,52.63,60.30
서울특별시,구로구,항동,16441,2597,3488,4412,5560,7453,15.80,21.22,26.84,33.82,45.33
서울특별시,금천구,가산동,23866,4163,5609,7013,8280,9802,17.44,23.50,29.38,34.69,41.07
서울특별시,금천구,독산제1동,45323,9040,12251,15468,18425,21988,19.95,27.03,34.13,40.65,48.51
서울특별시,금천구,독산제2동,18677,5377,7277,9035,10321,11479,28.79,38.96,48.38,55.26,61.46
서울특별시,금천구,독산제3동,24254,6922,9287,11492,13084,14513,28.54,38.29,47.38,53.95,59.84
서울특별시,금천구,독산제4동,15098,4476,6086,7551,8586,9473,29.65,40.31,50.01,56.87,62.74
서울특별시,금천구,시흥제1동,32721,9177,12020,14873,17298,19577,28.05,36.73,45.45,52.87,59.83
서울특별시,금천구,시흥제2동,21089,6069,7846,9715,11512,13022,28.78,37.20,46.07,54.59,61.75
서울특별시,금천구,시흥제3동,10742,3518,4514,5467,6247,6908,32.75,42.02,50.89,58.15,64.31
서울특별시,금천구,시흥제4동,20253,6285,8191,10060,11497,12803,31.03,40.44,49.67,56.77,63.22
서울특별시,금천구,시흥제5동,19075,6207,7944,9661,11104,12305,32.54,41.65,50.65,58.21,64.51
서울특별시,영등포구,영등포본동,21239,6048,7837,9673,11161,12668,28.48,36.90,45.54,52.55,59.64
서울특별시,영등포구,영등포동,29423,5094,6770,8528,10126,12080,17.31,23.01,28.98,34.42,41.06
서울특별시,영등포구,여의동,32857,8553,10979,13726,16320,19043,26.03,33.41,41.77,49.67,57.96
서울특별시,영등포구,당산제1동,20382,4902,6346,7880,9225,10660,24.05,31.14,38.66,45.26,52.30
서울특별시,영등포구,당산제2동,37593,6958,9253,11790,14146,17077,18.51,24.61,31.36,37.63,45.43
서울특별시,영등포구,도림동,17789,4648,6055,7581,8909,10135,26.13,34.04,42.62,50.08,56.97
서울특별시,영등포구,문래동,32536,6620,8482,10938,13687,16925,20.35,26.07,33.62,42.07,52.02
서울특별시,영등포구,양평제1동,18339,3343,4264,5437,6787,8404,18.23,23.25,29.65,37.01,45.83
서울특별시,영등포구,양평제2동,22243,3923,5305,6944,8523,10223,17.64,23.85,31.22,38.32,45.96
서울특별시,영등포구,신길제1동,17376,4636,5852,7141,8387,9483,26.68,33.68,41.10,48.27,54.58
서울특별시,영등포구,신길제3동,16559,4584,6013,7410,8579,9778,27.68,36.31,44.75,51.81,59.05
서울특별시,영등포구,신길제4동,12366,3433,4451,5466,6379,7340,27.76,35.99,44.20,51.58,59.36
서울특별시,영등포구,신길제5동,10457,2970,3857,4735,5494,6317,28.40,36.88,45.28,52.54,60.41
서울특별시,영등포구,신길제6동,19056,4860,6363,7874,9207,10524,25.50,33.39,41.32,48.32,55.23
서울특별시,영등포구,신길제7동,19933,3901,5299,6900,8512,10248,19.57,26.58,34.62,42.70,51.41
서울특별시,영등포구,대림제1동,14433,4330,5605,6824,7848,8835,30.00,38.83,47.28,54.38,61.21
서울특별시,영등포구,대림제2동,11930,3871,4924,5934,6762,7464,32.45,41.27,49.74,56.68,62.56
서울특별시,영등포구,대림제3동,22229,6637,8706,10711,12281,13659,29.86,39.17,48.18,55.25,61.45
서울특별시,동작구,노량진제1동,31884,8389,10696,13053,15055,17261,26.31,33.55,40.94,47.22,54.14
서울특별시,동작구,노량진제2동,10693,3210,4010,4837,5478,6070,30.02,37.50,45.24,51.23,56.77
서울특별시,동작구,상도제1동,44452,10215,13254,16634,19781,22860,22.98,29.82,37.42,44.50,51.43
서울특별시,동작구,상도제2동,27945,6184,8084,10308,12347,14787,22.13,28.93,36.89,44.18,52.91
서울특별시,동작구,상도제3동,24390,6424,8234,10253,12034,13722,26.34,33.76,42.04,49.34,56.26
서울특별시,동작구,상도제4동,28585,7444,9608,11858,13979,16063,26.04,33.61,41.48,48.90,56.19
서울특별시,동작구,흑석동,31317,8101,10547,13261,15542,17936,25.87,33.68,42.34,49.63,57.27
서울특별시,동작구,사당제1동,22795,5424,6932,8396,9782,11318,23.79,30.41,36.83,42.91,49.65
서울특별시,동작구,사당제2동,28162,7787,9843,12213,14324,16461,27.65,34.95,43.37,50.86,58.45
서울특별시,동작구,사당제3동,24327,6434,8130,9950,11694,13747,26.45,33.42,40.90,48.07,56.51
서울특별시,동작구,사당제4동,14174,3864,4857,5915,6900,7917,27.26,34.27,41.73,48.68,55.86
서울특별시,동작구,사당제5동,14450,3407,4479,5610,6684,7834,23.58,31.00,38.82,46.26,54.21
서울특별시,동작구,대방동,37812,8263,10766,14255,17589,20504,21.85,28.47,37.70,46.52,54.23
서울특별시,동작구,신대방제1동,23035,5559,7233,9289,11327,13006,24.13,31.40,40.33,49.17,56.46
서울특별시,동작구,신대방제2동,21996,4666,6040,7666,9389,11155,21.21,27.46,34.85,42.69,50.71
서울특별시,관악구,보라매동,24463,6422,8091,9848,11480,13127,26.25,33.07,40.26,46.93,53.66
서울특별시,관악구,청림동,15039,3844,4921,6152,7349,8578,25.56,32.72,40.91,48.87,57.04
서울특별시,관악구,성현동,28974,7597,9673,12314,14793,17105,26.22,33.39,42.50,51.06,59.04
서울특별시,관악구,행운동,29076,6156,7765,9628,11248,13140,21.17,26.71,33.11,38.68,45.19
서울특별시,관악구,낙성대동,17035,2795,3556,4449,5364,6394,16.41,20.87,26.12,31.49,37.53
서울특별시,관악구,청룡동,35732,6438,8189,10240,12169,14206,18.02,22.92,28.66,34.06,39.76
서울특별시,관악구,은천동,33065,8323,10625,13142,15681,18219,25.17,32.13,39.75,47.42,55.10
서울특별시,관악구,중앙동,15301,3291,4115,5043,5867,6747,21.51,26.89,32.96,38.34,44.10
서울특별시,관악구,인헌동,25874,5683,7333,9148,10887,12566,21.96,28.34,35.36,42.08,48.57
서울특별시,관악구,남현동,18062,4129,5351,6647,7657,8859,22.86,29.63,36.80,42.39,49.05
서울특별시,관악구,서원동,22752,4729,6082,7494,8783,10228,20.78,26.73,32.94,38.60,44.95
서울특별시,관악구,신원동,17935,4444,5557,6819,7889,9028,24.78,30.98,38.02,43.99,50.34
서울특별시,관악구,서림동,23114,5099,6612,8189,9626,11328,22.06,28.61,35.43,41.65,49.01
서울특별시,관악구,신사동,22705,5029,6518,8194,9649,10963,22.15,28.71,36.09,42.50,48.28
서울특별시,관악구,신림동,22706,2808,3634,4644,5736,7127,12.37,16.00,20.45,25.26,31.39
서울특별시,관악구,난향동,15218,3993,5132,6565,8090,9363,26.24,33.72,43.14,53.16,61.53
서울특별시,관악구,조원동,17482,4060,5275,6428,7490,8694,23.22,30.17,36.77,42.84,49.73
서울특별시,관악구,대학동,23423,4418,5891,7655,9366,11111,18.86,25.15,32.68,39.99,47.44
서울특별시,관악구,삼성동,21263,7678,9611,11579,13164,14439,36.11,45.20,54.46,61.91,67.91
서울특별시,관악구,미성동,30508,8541,10916,13440,15740,17844,28.00,35.78,44.05,51.59,58.49
서울특별시,관악구,난곡동,26648,7870,10284,12540,14510,16280,29.53,38.59,47.06,54.45,61.09
서울특별시,서초구,서초1동,20620,4364,5690,7440,9294,11114,21.16,27.59,36.08,45.07,53.90
서울특별시,서초구,서초2동,26522,4737,6190,8264,10610,13203,17.86,23.34,31.16,40.00,49.78
서울특별시,서초구,서초3동,32393,6961,9167,11971,14631,16985,21.49,28.30,36.96,45.17,52.43
서울특별시,서초구,서초4동,30678,6012,8001,10954,14090,17062,19.60,26.08,35.71,45.93,55.62
서울특별시,서초구,잠원동,26675,5018,6884,9633,12372,14745,18.81,25.81,36.11,46.38,55.28
서울특별시,서초구,반포본동,670,166,215,294,374,418,24.78,32.09,43.88,55.82,62.39
서울특별시,서초구,반포1동,34535,5860,7704,10501,13968,17645,16.97,22.31,30.41,40.45,51.09
서울특별시,서초구,반포2동,15768,2774,3616,5083,7026,8637,17.59,22.93,32.24,44.56,54.78
서울특별시,서초구,반포3동,22102,4387,5813,8065,10542,12507,19.85,26.30,36.49,47.70,56.59
서울특별시,서초구,반포4동,19144,4154,5419,7142,8969,10713,21.70,28.31,37.31,46.85,55.96
서울특별시,서초구,방배본동,20815,4434,5848,7941,10034,11773,21.30,28.10,38.15,48.21,56.56
서울특별시,서초구,방배1동,16810,4102,5177,6572,7917,9335,24.40,30.80,39.10,47.10,55.53
서울특별시,서초구,방배2동,18873,5041,6475,7955,9477,10912,26.71,34.31,42.15,50.21,57.82
서울특별시,서초구,방배3동,18727,4943,6395,8027,9590,10975,26.40,34.15,42.86,51.21,58.61
서울특별시,서초구,방배4동,23410,4953,6484,8674,10899,12987,21.16,27.70,37.05,46.56,55.48
서울특별시,서초구,양재1동,42838,10232,13148,16508,20155,23928,23.89,30.69,38.54,47.05,55.86
서울특별시,서초구,양재2동,21825,4589,6108,7907,9667,11558,21.03,27.99,36.23,44.29,52.96
서울특별시,서초구,내곡동,17418,4689,5882,7122,8408,10133,26.92,33.77,40.89,48.27,58.18
서울특별시,강남구,신사동,15895,4000,5094,6554,8000,9263,25.17,32.05,41.23,50.33,58.28
서울특별시,강남구,논현1동,21973,4196,5459,7049,8682,10840,19.10,24.84,32.08,39.51,49.33
서울특별시,강남구,논현2동,20971,4366,5663,7357,9115,11104,20.82,27.00,35.08,43.46,52.95
서울특별시,강남구,압구정동,26168,6890,8694,11103,13400,15582,26.33,33.22,42.43,51.21,59.55
서울특별시,강남구,청담동,25497,5431,7169,9377,11589,13959,21.30,28.12,36.78,45.45,54.75
서울특별시,강남구,삼성1동,12808,3066,4039,5222,6267,7295,23.94,31.53,40.77,48.93,56.96
서울특별시,강남구,삼성2동,30877,5145,6930,9868,13086,16228,16.66,22.44,31.96,42.38,52.56
서울특별시,강남구,대치1동,23999,3678,5064,7747,11050,13268,15.33,21.10,32.28,46.04,55.29
서울특별시,강남구,대치2동,36726,7549,10134,13985,18131,20919,20.55,27.59,38.08,49.37,56.96
서울특별시,강남구,대치4동,19639,2998,4205,6252,8422,10141,15.27,21.41,31.83,42.88,51.64
서울특별시,강남구,역삼1동,35404,5419,7253,9604,12252,15814,15.31,20.49,27.13,34.61,44.67
서울특별시,강남구,역삼2동,35979,5094,6899,10381,14962,18803,14.16,19.18,28.85,41.59,52.26
서울특별시,강남구,도곡1동,21425,4467,5949,7876,9767,11661,20.85,27.77,36.76,45.59,54.43
서울특별시,강남구,도곡2동,33057,6861,9134,12420,15790,18679,20.76,27.63,37.57,47.77,56.51
서울특별시,강남구,개포1동,6962,2301,2847,3408,3905,4420,33.05,40.89,48.95,56.09,63.49
서울특별시,강남구,개포2동,28164,5685,7877,10577,13207,15500,20.19,27.97,37.56,46.89,55.03
서울특별시,강남구,개포4동,23641,5035,6827,9055,11044,12973,21.30,28.88,38.30,46.72,54.88
서울특별시,강남구,세곡동,43041,9534,12352,15600,19284,23417,22.15,28.70,36.24,44.80,54.41
서울특별시,강남구,일원본동,23144,4744,6295,8416,10684,12788,20.50,27.20,36.36,46.16,55.25
서울특별시,강남구,일원1동,15044,4652,5795,6969,7998,9037,30.92,38.52,46.32,53.16,60.07
서울특별시,강남구,일원2동,17504,4763,5934,7337,8847,10388,27.21,33.90,41.92,50.54,59.35
서울특별시,강남구,수서동,14659,6360,7493,8433,9188,10087,43.39,51.12,57.53,62.68,68.81
서울특별시,송파구,풍납1동,12747,4120,5177,6297,7208,8100,32.32,40.61,49.40,56.55,63.54
서울특별시,송파구,풍납2동,24683,5718,7430,9340,11275,13292,23.17,30.10,37.84,45.68,53.85
서울특별시,송파구,거여1동,12381,3533,4618,5767,6716,7509,28.54,37.30,46.58,54.24,60.65
서울특별시,송파구,거여2동,22729,5785,7584,9591,11327,13152,25.45,33.37,42.20,49.84,57.86
서울특별시,송파구,마천1동,18758,6052,7742,9569,10956,12140,32.26,41.27,51.01,58.41,64.72
서울특별시,송파구,마천2동,18445,6098,7872,9549,10962,12110,33.06,42.68,51.77,59.43,65.65
서울특별시,송파구,방이1동,15574,3422,4665,6085,7363,8522,21.97,29.95,39.07,47.28,54.72
서울특별시,송파구,방이2동,26430,5418,7100,8971,10636,12654,20.50,26.86,33.94,40.24,47.88
서울특별시,송파구,오륜동,17926,4269,5698,7413,9028,10504,23.81,31.79,41.35,50.36,58.60
서울특별시,송파구,오금동,38146,9819,13070,16567,19341,22114,25.74,34.26,43.43,50.70,57.97
서울특별시,송파구,송파1동,23806,5197,6825,8487,10044,11862,21.83,28.67,35.65,42.19,49.83
서울특별시,송파구,송파2동,19125,4440,5997,7554,8985,10590,23.22,31.36,39.50,46.98,55.37
서울특별시,송파구,석촌동,31449,6774,8999,11384,13647,16195,21.54,28.61,36.20,43.39,51.50
서울특별시,송파구,삼전동,30077,6191,8153,10481,12858,15390,20.58,27.11,34.85,42.75,51.17
서울특별시,송파구,가락본동,26039,6148,8388,10666,12501,14404,23.61,32.21,40.96,48.01,55.32
서울특별시,송파구,가락1동,27430,5593,7546,9504,11520,14098,20.39,27.51,34.65,42.00,51.40
서울특별시,송파구,가락2동,31770,6772,9147,11859,14570,17218,21.32,28.79,37.33,45.86,54.20
서울특별시,송파구,문정1동,19938,4788,6440,8046,9452,10863,24.01,32.30,40.36,47.41,54.48
서울특별시,송파구,문정2동,28855,5767,7389,9271,11057,13689,19.99,25.61,32.13,38.32,47.44
서울특별시,송파구,장지동,29316,6783,9127,11557,13824,16143,23.14,31.13,39.42,47.16,55.07
서울특별시,송파구,위례동,42429,5150,7330,10389,14175,18997,12.14,17.28,24.49,33.41,44.77
서울특별시,송파구,잠실본동,27894,5786,7666,9812,11930,14136,20.74,27.48,35.18,42.77,50.68
서울특별시,송파구,잠실2동,34879,5387,7259,10570,14714,18822,15.44,20.81,30.30,42.19,53.96
서울특별시,송파구,잠실3동,34217,8327,10644,13639,16698,19808,24.34,31.11,39.86,48.80,57.89
서울특별시,송파구,잠실4동,21296,4231,5560,7266,9263,11688,19.87,26.11,34.12,43.50,54.88
서울특별시,송파구,잠실6동,16747,4227,5498,6886,8244,9680,25.24,32.83,41.12,49.23,57.80
서울특별시,송파구,잠실7동,9521,2924,3735,4599,5246,5897,30.71,39.23,48.30,55.10,61.94
서울특별시,강동구,강일동,32762,7963,10236,12702,15262,18075,24.31,31.24,38.77,46.58,55.17
서울특별시,강동구,상일제1동,38713,7379,9970,12796,16023,20281,19.06,25.75,33.05,41.39,52.39
서울특별시,강동구,상일제2동,10219,2094,2765,3609,4347,5147,20.49,27.06,35.32,42.54,50.37
서울특별시,강동구,명일제1동,25795,6167,7978,10141,12244,14351,23.91,30.93,39.31,47.47,55.63
서울특별시,강동구,명일제2동,17473,4003,5157,6653,8317,9724,22.91,29.51,38.08,47.60,55.65
서울특별시,강동구,고덕제1동,23958,4446,5983,7844,10326,13043,18.56,24.97,32.74,43.10,54.44
서울특별시,강동구,고덕제2동,22383,4659,6194,7906,9655,11941,20.81,27.67,35.32,43.14,53.35
서울특별시,강동구,암사제1동,34352,9106,12051,15019,17631,20381,26.51,35.08,43.72,51.32,59.33
서울특별시,강동구,암사제2동,15145,3565,4624,5799,6951,8209,23.54,30.53,38.29,45.90,54.20
서울특별시,강동구,암사제3동,17793,4010,5197,6679,8169,9907,22.54,29.21,37.54,45.91,55.68
서울특별시,강동구,천호제1동,26692,7863,10104,12313,14288,16229,29.46,37.85,46.13,53.53,60.80
서울특별시,강동구,천호제2동,33070,8799,11504,14083,16381,18873,26.61,34.79,42.59,49.53,57.07
서울특별시,강동구,천호제3동,26410,6905,8932,10973,12742,14678,26.15,33.82,41.55,48.25,55.58
서울특별시,강동구,성내제1동,19942,4627,6013,7663,9270,10962,23.20,30.15,38.43,46.48,54.97
서울특별시,강동구,성내제2동,23403,6532,8440,10218,11795,13475,27.91,36.06,43.66,50.40,57.58
서울특별시,강동구,성내제3동,22975,5847,7742,9779,11546,13301,25.45,33.70,42.56,50.25,57.89
서울특별시,강동구,길동,45554,12332,15957,19590,22833,26332,27.07,35.03,43.00,50.12,57.80
서울특별시,강동구,둔촌제1동,132,51,59,70,78,95,38.64,44.70,53.03,59.09,71.97
서울특별시,강동구,둔촌제2동,24529,6339,8295,10387,12151,14013,25.84,33.82,42.35,49.54,57.13
부산광역시,중구,중앙동,3143,671,845,1038,1216,1396,21.35,26.89,33.03,38.69,44.42
부산광역시,중구,동광동,2621,1201,1437,1667,1837,1967,45.82,54.83,63.60,70.09,75.05
부산광역시,중구,대청동,6216,2323,2828,3329,3797,4157,37.37,45.50,53.56,61.08,66.88
부산광역시,중구,보수동,10530,3935,4820,5685,6424,7042,37.37,45.77,53.99,61.01,66.88
부산광역시,중구,부평동,4515,1929,2305,2683,2972,3241,42.72,51.05,59.42,65.83,71.78
부산광역시,중구,광복동,963,453,535,628,675,730,47.04,55.56,65.21,70.09,75.80
부산광역시,중구,남포동,899,466,561,654,708,749,51.84,62.40,72.75,78.75,83.31
부산광역시,중구,영주제1동,4703,1527,1864,2233,2588,2854,32.47,39.63,47.48,55.03,60.68
부산광역시,중구,영주제2동,7006,2956,3583,4207,4682,5075,42.19,51.14,60.05,66.83,72.44
부산광역시,서구,동대신제1동,5614,1862,2308,2768,3155,3542,33.17,41.11,49.31,56.20,63.09
부산광역시,서구,동대신제2동,7232,3025,3632,4264,4783,5193,41.83,50.22,58.96,66.14,71.81
부산광역시,서구,동대신제3동,7714,2565,3109,3712,4242,4752,33.25,40.30,48.12,54.99,61.60
부산광역시,서구,서대신제1동,13640,3917,4906,5999,7044,8134,28.72,35.97,43.98,51.64,59.63
부산광역시,서구,서대신제3동,7975,2390,3010,3680,4341,4953,29.97,37.74,46.14,54.43,62.11
